Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Drew Stafford,2013-14,BUF,R,R,70,16,18,34,-19,39,0.49,13,26,2,7,1,1,0,1,185,8.7,18:38,53.8
Valeri Nichushkin,2013-14,DAL,L,R,79,14,20,34,+20,8,0.43,12,31,2,3,0,0,0,2,128,10.9,14:58,0.0
Mark Scheifele,2013-14,WPG,R,C,63,13,21,34,+9,14,0.54,12,30,1,4,0,0,1,2,100,13.0,16:21,42.2
Mark Letestu,2013-14,CBJ,R,C,82,12,22,34,+1,20,0.41,6,20,5,11,1,3,0,1,122,9.8,14:41,51.2
Lee Stempniak,2013-14,"CGY,PIT",R,R,73,12,22,34,-16,32,0.47,10,25,0,4,2,5,0,1,178,6.7,18:28,30.3
Jason Demers,2013-14,SJS,R,D,75,5,29,34,+14,30,0.45,4,24,1,9,0,1,0,0,105,4.8,19:29,--
Slava Voynov,2013-14,LAK,R,D,82,4,30,34,+6,44,0.41,3,21,1,13,0,0,0,0,143,2.8,22:18,100.0
Carl Hagelin,2013-14,NYR,L,L,72,17,16,33,+8,44,0.46,16,32,0,0,1,1,0,5,144,11.8,15:32,0.0
Mika Zibanejad,2013-14,OTT,R,C,69,16,17,33,-15,18,0.48,13,25,3,8,0,0,0,0,153,10.5,14:20,46.1
Matt Stajan,2013-14,CGY,L,C,63,14,19,33,-13,42,0.52,13,29,0,1,1,3,1,2,70,20.0,18:22,48.1
PA Parenteau,2013-14,COL,R,R,55,14,19,33,+3,30,0.60,13,30,1,3,0,0,0,1,110,12.7,16:57,14.3
Justin Schultz,2013-14,EDM,R,D,74,11,22,33,-22,16,0.45,10,21,1,12,0,0,0,3,109,10.1,23:21,0.0
Colin Wilson,2013-14,NSH,L,C,81,11,22,33,-1,21,0.41,9,28,2,5,0,0,0,3,112,9.8,15:13,48.4
Vladimir Sobotka,2013-14,STL,L,C,61,9,24,33,+14,72,0.54,8,25,1,7,0,1,0,1,102,8.8,16:45,61.9
Jason Garrison,2013-14,VAN,L,D,81,7,26,33,-5,57,0.41,2,15,4,15,1,3,0,1,181,3.9,20:54,--
Christian Ehrhoff,2013-14,BUF,L,D,79,6,27,33,-27,38,0.42,4,18,1,12,1,3,1,2,161,3.7,23:55,--
Cody Franson,2013-14,TOR,R,D,79,5,28,33,-20,30,0.42,4,15,1,18,0,0,0,0,115,4.4,20:41,--
Jack Johnson,2013-14,CBJ,L,D,82,5,28,33,-7,48,0.40,1,15,4,18,0,0,0,0,147,3.4,24:41,0.0
Ryan Garbutt,2013-14,DAL,L,C,75,17,15,32,+10,108,0.43,15,30,0,0,2,2,0,1,165,10.3,13:04,40.0
Patrik Berglund,2013-14,STL,L,C,78,14,18,32,+10,38,0.41,12,28,2,4,0,0,0,2,144,9.7,16:10,47.6
Nick Spaling,2013-14,NSH,L,C,71,13,19,32,+2,14,0.45,9,25,3,6,1,1,0,1,85,15.3,16:01,52.7
John Mitchell,2013-14,COL,L,C,75,11,21,32,+13,36,0.43,8,28,3,3,0,1,0,2,107,10.3,16:16,50.0
Ray Whitney,2013-14,DAL,R,L,69,9,23,32,-6,14,0.46,6,17,3,15,0,0,0,0,124,7.3,13:58,50.0
Andy Greene,2013-14,NJD,L,D,82,8,24,32,+3,32,0.39,5,17,3,13,0,2,2,3,134,6.0,24:35,--
Justin Faulk,2013-14,CAR,R,D,76,5,27,32,-9,37,0.42,3,23,2,8,0,1,0,1,152,3.3,23:25,--
Nathan Gerbe,2013-14,CAR,L,C,81,16,15,31,-6,36,0.38,11,22,3,7,2,2,0,1,221,7.2,16:24,33.3
Kyle Palmieri,2013-14,ANA,R,C,71,14,17,31,+9,38,0.44,14,31,0,0,0,0,1,4,147,9.5,11:57,39.1
Alex Galchenyuk,2013-14,MTL,L,C,65,13,18,31,-12,26,0.48,10,21,3,10,0,0,0,2,110,11.8,14:24,33.3
Eric Fehr,2013-14,WSH,R,C,73,13,18,31,0,32,0.42,13,29,0,1,0,1,0,2,137,9.5,14:45,46.0
Jake Gardiner,2013-14,TOR,L,D,80,10,21,31,-3,19,0.39,7,19,2,11,1,1,0,1,136,7.4,21:05,--
Dion Phaneuf,2013-14,TOR,L,D,80,8,23,31,+2,144,0.39,6,19,2,11,0,1,0,0,145,5.5,23:34,0.0
Nick Leddy,2013-14,CHI,L,D,82,7,24,31,+10,10,0.38,3,21,4,10,0,0,0,1,123,5.7,16:22,--
TJ Brodie,2013-14,CGY,L,D,81,4,27,31,0,20,0.38,3,22,1,7,0,2,1,2,104,3.9,24:04,--
Matt Carle,2013-14,TBL,L,D,82,2,29,31,+11,28,0.38,1,24,1,7,0,0,0,0,115,1.7,22:11,0.0
Jiri Tlusty,2013-14,CAR,L,L,68,16,14,30,+2,22,0.44,14,27,0,1,2,2,0,5,131,12.2,15:10,20.0
Dwight King,2013-14,LAK,L,L,77,15,15,30,+16,18,0.39,13,27,0,1,2,2,0,3,111,13.5,15:03,40.0
Charlie Coyle,2013-14,MIN,R,C,70,12,18,30,-7,33,0.43,10,27,2,3,0,0,0,2,135,8.9,17:05,41.9
Marian Gaborik,2013-14,"CBJ,LAK",L,R,41,11,19,30,+7,10,0.73,10,23,1,7,0,0,0,0,103,10.7,17:00,0.0
Toby Enstrom,2013-14,WPG,L,D,82,10,20,30,-9,56,0.37,6,17,4,13,0,0,0,3,106,9.4,23:54,100.0
Rich Peverley,2013-14,DAL,R,C,62,7,23,30,-3,15,0.48,6,25,0,3,1,2,1,2,122,5.7,15:23,60.1
Hampus Lindholm,2013-14,ANA,L,D,78,6,24,30,+29,36,0.38,5,26,1,4,0,0,0,1,116,5.2,19:26,0.0
Daniel Winnik,2013-14,ANA,L,L,76,6,24,30,+6,23,0.39,4,26,0,0,2,4,0,2,115,5.2,15:23,43.4
Boone Jenner,2013-14,CBJ,L,C,72,16,13,29,+6,45,0.40,12,22,4,7,0,0,0,5,127,12.6,14:05,46.7
Sean Bergenheim,2013-14,FLA,L,L,62,16,13,29,-16,40,0.47,13,25,3,4,0,0,0,3,190,8.4,16:30,50.0
Erik Cole,2013-14,DAL,L,L,75,16,13,29,-17,20,0.39,13,22,3,7,0,0,0,4,139,11.5,15:10,46.3
Zack Kassian,2013-14,VAN,R,R,73,14,15,29,-4,124,0.40,13,28,1,1,0,0,0,2,91,15.4,12:56,28.6
Antoine Roussel,2013-14,DAL,L,L,81,14,15,29,-1,209,0.36,14,27,0,0,0,2,0,2,113,12.4,13:20,43.2
Tyler Toffoli,2013-14,LAK,R,R,62,12,17,29,+21,10,0.47,11,25,1,4,0,0,0,5,124,9.7,12:56,22.2
Pat Maroon,2013-14,ANA,L,L,62,11,18,29,+11,101,0.47,10,25,1,4,0,0,0,3,93,11.8,12:19,46.7
Saku Koivu,2013-14,ANA,L,C,65,11,18,29,+3,46,0.45,10,25,0,0,1,4,1,1,81,13.6,15:03,50.4
Jacob Trouba,2013-14,WPG,R,D,65,10,19,29,+4,43,0.45,9,25,0,3,1,1,1,1,121,8.3,22:26,--
Olli Maatta,2013-14,PIT,L,D,78,9,20,29,+8,14,0.37,5,22,3,6,1,1,0,1,119,7.6,18:30,--
Eric Gelinas,2013-14,NJD,L,D,60,7,22,29,-3,22,0.48,2,12,5,17,0,0,1,2,124,5.7,16:55,--
Kris Russell,2013-14,CGY,L,D,68,7,22,29,-11,15,0.43,3,16,4,12,0,1,1,1,109,6.4,23:08,--
Martin Erat,2013-14,"WSH,PHX",L,R,70,3,26,29,+5,28,0.41,3,25,0,4,0,0,0,0,53,5.7,14:40,45.5
Dany Heatley,2013-14,MIN,L,L,76,12,16,28,-18,18,0.37,8,18,4,10,0,0,0,2,110,10.9,14:49,41.2
Joe Colborne,2013-14,CGY,L,C,80,10,18,28,-17,34,0.35,9,24,1,4,0,0,0,1,80,12.5,14:16,48.5
Justin Abdelkader,2013-14,DET,L,L,70,10,18,28,+2,31,0.40,9,25,1,3,0,0,0,3,147,6.8,15:17,41.8
Mike Santorelli,2013-14,VAN,R,C,49,10,18,28,+9,6,0.57,10,26,0,0,0,2,2,3,91,11.0,18:34,51.3
Matt Cooke,2013-14,MIN,L,L,82,10,18,28,+8,54,0.34,9,24,0,2,1,2,0,3,104,9.6,15:24,38.5
Jonathan Huberdeau,2013-14,FLA,L,C,69,9,19,28,-5,37,0.41,7,23,2,5,0,0,0,1,108,8.3,15:40,45.5
Marcus Kruger,2013-14,CHI,L,C,81,8,20,28,+6,36,0.35,8,27,0,0,0,1,0,2,96,8.3,13:52,56.7
Tomas Fleischmann,2013-14,FLA,L,L,80,8,20,28,-18,22,0.35,6,20,2,7,0,1,0,1,188,4.3,17:07,27.8
Andre Benoit,2013-14,COL,L,D,79,7,21,28,+2,26,0.35,6,19,1,8,0,1,1,2,113,6.2,20:13,--
Andrew MacDonald,2013-14,"NYI,PHI",L,D,82,4,24,28,-22,50,0.34,2,16,2,11,0,1,0,2,92,4.4,24:38,--
Tom Gilbert,2013-14,FLA,R,D,73,3,25,28,-5,18,0.38,1,22,2,6,0,0,0,1,93,3.2,21:20,--
Dustin Brown,2013-14,LAK,R,R,79,15,12,27,+7,66,0.34,14,23,1,4,0,0,0,2,195,7.7,15:50,31.6
Devin Setoguchi,2013-14,WPG,R,R,75,11,16,27,-7,22,0.36,9,24,2,3,0,0,0,3,129,8.5,15:03,25.0
Teemu Selanne,2013-14,ANA,R,R,64,9,18,27,+8,12,0.42,5,19,4,8,0,0,0,3,111,8.1,14:08,43.4
Max Talbot,2013-14,"PHI,COL",L,C,81,8,19,27,+5,45,0.33,7,25,0,1,1,1,0,1,124,6.5,16:10,44.4
Jarret Stoll,2013-14,LAK,R,C,78,8,19,27,+9,48,0.35,7,22,1,4,0,1,0,0,109,7.3,15:52,54.7
Ryan Ellis,2013-14,NSH,R,D,80,6,21,27,+9,24,0.34,6,21,0,6,0,0,0,2,123,4.9,16:04,--
Morgan Rielly,2013-14,TOR,L,D,73,2,25,27,-13,12,0.37,1,15,1,12,0,0,0,0,96,2.1,17:38,--
Chris Stewart,2013-14,"STL,BUF",R,R,63,15,11,26,0,118,0.41,12,20,3,6,0,0,0,3,110,13.6,13:41,34.3
Brock Nelson,2013-14,NYI,L,C,72,14,12,26,-10,12,0.36,11,19,3,7,0,0,0,1,132,10.6,14:16,42.4
Ben Smith,2013-14,CHI,R,R,75,14,12,26,+3,2,0.35,13,24,1,2,0,0,0,2,90,15.6,12:44,50.8
Brandon Sutter,2013-14,PIT,R,C,81,13,13,26,-9,12,0.32,8,18,2,5,3,3,0,1,144,9.0,15:46,47.7
Dainius Zubrus,2013-14,NJD,L,C,82,13,13,26,+1,46,0.32,13,26,0,0,0,0,0,1,121,10.7,17:33,50.9
Lars Eller,2013-14,MTL,L,C,77,12,14,26,-15,68,0.34,9,21,2,3,1,2,0,3,137,8.8,15:58,53.2
Michael Grabner,2013-14,NYI,L,L,64,12,14,26,-10,12,0.41,9,23,0,0,3,3,2,2,137,8.8,14:12,46.7
Gabriel Bourque,2013-14,NSH,L,L,74,9,17,26,-5,8,0.35,9,25,0,1,0,0,0,1,108,8.3,13:50,0.0
Cory Conacher,2013-14,"OTT,BUF",L,C,79,7,19,26,+1,50,0.33,6,25,1,1,0,0,1,2,100,7.0,12:56,64.3
Ryane Clowe,2013-14,NJD,L,L,43,7,19,26,-10,33,0.60,4,18,3,8,0,0,0,1,74,9.5,16:08,33.3
Jared Spurgeon,2013-14,MIN,R,D,67,5,21,26,+15,16,0.39,3,19,2,7,0,0,0,1,91,5.5,22:38,--
Niklas Hjalmarsson,2013-14,CHI,L,D,81,4,22,26,+11,34,0.32,3,22,0,0,1,4,0,1,98,4.1,21:17,--
Fedor Tyutin,2013-14,CBJ,L,D,69,4,22,26,+6,44,0.38,3,15,1,9,0,2,0,0,87,4.6,21:25,--
Tomas Hertl,2013-14,SJS,L,C,37,15,10,25,+11,4,0.68,12,22,3,3,0,0,0,3,98,15.3,15:20,56.9
Brandon Pirri,2013-14,"CHI,FLA",L,C,49,13,12,25,+6,8,0.51,10,19,3,6,0,0,0,0,80,16.3,12:59,44.9
Brenden Morrow,2013-14,STL,L,L,71,13,12,25,+1,76,0.35,9,18,4,7,0,0,0,3,56,23.2,11:54,31.0
Daniel Brière,2013-14,MTL,R,C,69,13,12,25,+1,30,0.36,9,19,4,6,0,0,0,1,118,11.0,12:46,48.9
Damien Brunner,2013-14,NJD,R,R,60,11,14,25,-11,26,0.42,7,14,4,10,0,1,0,1,110,10.0,13:32,12.5
Marcel Goc,2013-14,"FLA,PIT",L,C,74,11,14,25,-7,35,0.34,11,23,0,2,0,0,0,1,117,9.4,16:20,53.4
Nick Holden,2013-14,COL,L,D,54,10,15,25,+12,22,0.46,8,17,2,7,0,1,0,2,66,15.2,18:41,--
Lauri Korpikoski,2013-14,PHX,L,L,64,9,16,25,-7,24,0.39,8,20,1,2,0,3,0,0,109,8.3,16:05,29.4
Trevor Daley,2013-14,DAL,L,D,67,9,16,25,+10,38,0.37,8,21,1,4,0,0,0,3,107,8.4,21:09,--
Dougie Hamilton,2013-14,BOS,R,D,64,7,18,25,+22,40,0.39,5,19,2,6,0,0,0,1,114,6.1,19:06,--
Seth Jones,2013-14,NSH,R,D,77,6,19,25,-23,24,0.32,4,16,2,9,0,0,1,2,100,6.0,19:37,--
Curtis Glencross,2013-14,CGY,L,L,38,12,12,24,-11,12,0.63,9,16,3,8,0,0,0,2,77,15.6,17:37,34.2
Nail Yakupov,2013-14,EDM,L,R,63,11,13,24,-33,36,0.38,7,18,4,6,0,0,0,1,122,9.0,14:19,--
Matt Nieto,2013-14,SJS,L,L,66,10,14,24,-4,16,0.36,9,20,1,4,0,0,0,2,124,8.1,14:05,27.3
Riley Nash,2013-14,CAR,R,C,73,10,14,24,0,29,0.33,9,20,1,3,0,1,0,3,86,11.6,12:40,46.0
Riley Sheahan,2013-14,DET,L,C,42,9,15,24,+8,6,0.57,7,19,2,5,0,0,0,1,59,15.3,14:27,49.0
Matt Calvert,2013-14,CBJ,L,L,56,9,15,24,-1,53,0.43,7,20,2,4,0,0,0,1,90,10.0,16:06,33.3
Matt Beleskey,2013-14,ANA,L,L,55,9,15,24,+8,64,0.44,9,19,0,4,0,1,0,2,112,8.0,12:26,44.4
Aleksander Barkov,2013-14,FLA,L,C,54,8,16,24,-3,10,0.44,5,18,3,6,0,0,0,1,87,9.2,17:06,48.8
Kyle Brodziak,2013-14,MIN,R,C,81,8,16,24,0,61,0.30,7,22,0,1,1,1,0,1,115,7.0,16:13,48.2
Tuomo Ruutu,2013-14,"CAR,NJD",L,L,76,8,16,24,-18,44,0.32,5,21,3,3,0,0,0,2,105,7.6,14:34,37.8
Jake Muzzin,2013-14,LAK,L,D,76,5,19,24,+8,58,0.32,4,19,1,5,0,0,0,0,175,2.9,19:02,--
Dan Girardi,2013-14,NYR,R,D,81,5,19,24,+6,16,0.30,4,19,1,3,0,2,0,0,100,5.0,23:07,--
Marc-Edouard Vlasic,2013-14,SJS,L,D,81,5,19,24,+31,38,0.30,4,21,0,1,1,2,0,0,138,3.6,20:43,--
Steve Downie,2013-14,"COL,PHI",R,R,62,4,20,24,+1,106,0.39,1,18,3,6,0,0,0,1,88,4.6,14:06,57.1
Kevin Bieksa,2013-14,VAN,R,D,76,4,20,24,-8,104,0.32,3,16,1,8,0,0,1,1,167,2.4,22:46,100.0
Shawn Matthias,2013-14,"FLA,VAN",L,L,77,12,11,23,-3,26,0.30,12,23,0,0,0,0,0,0,127,9.5,13:01,42.3
Brad Richardson,2013-14,VAN,L,R,73,11,12,23,+1,39,0.32,8,19,1,1,2,3,1,2,85,12.9,14:54,55.2
Jakob Silfverberg,2013-14,ANA,R,R,52,10,13,23,+2,12,0.44,7,20,1,1,2,2,0,1,119,8.4,14:16,8.3
Ryan Smyth,2013-14,EDM,L,L,72,10,13,23,-18,44,0.32,5,16,5,7,0,0,0,1,129,7.8,15:25,50.0
Steve Ott,2013-14,"BUF,STL",L,C,82,9,14,23,-38,92,0.28,3,15,6,8,0,0,0,1,127,7.1,18:14,53.9
Marc Methot,2013-14,OTT,L,D,75,6,17,23,0,28,0.31,6,20,0,3,0,0,0,1,117,5.1,21:45,--
Vernon Fiddler,2013-14,DAL,L,C,76,6,17,23,+3,37,0.30,6,20,0,1,0,2,0,1,109,5.5,13:17,52.2
Johnny Boychuk,2013-14,BOS,R,D,75,5,18,23,+31,45,0.31,5,20,0,0,0,3,0,1,142,3.5,21:12,--
Danny DeKeyser,2013-14,DET,L,D,65,4,19,23,+10,30,0.35,2,18,1,4,1,1,0,0,84,4.8,21:38,--
Patrick Wiercioch,2013-14,OTT,L,D,53,4,19,23,-1,20,0.43,1,11,3,12,0,0,0,0,97,4.1,16:22,0.0
Zack Smith,2013-14,OTT,L,C,82,13,9,22,-9,111,0.27,12,19,0,1,1,2,0,4,154,8.4,15:32,52.7
Martin Havlat,2013-14,SJS,L,R,48,12,10,22,+14,10,0.46,11,20,1,2,0,0,0,2,72,16.7,14:43,0.0
Alec Martinez,2013-14,LAK,L,D,61,11,11,22,+17,14,0.36,8,14,3,8,0,0,0,2,79,13.9,15:41,--
Kris Letang,2013-14,PIT,R,D,37,11,11,22,-8,16,0.59,5,10,6,12,0,0,0,1,108,10.2,24:14,--
Michael Raffl,2013-14,PHI,L,L,68,9,13,22,+2,28,0.32,9,22,0,0,0,0,0,3,101,8.9,12:59,55.9
Tyler Myers,2013-14,BUF,R,D,62,9,13,22,-26,58,0.35,6,13,3,9,0,0,0,0,99,9.1,21:54,--
Zemgus Girgensons,2013-14,BUF,L,L,70,8,14,22,-6,14,0.31,7,20,0,0,1,2,0,1,115,7.0,15:19,41.7
Patrick Dwyer,2013-14,CAR,R,R,75,8,14,22,-2,14,0.29,6,20,0,0,2,2,0,2,134,6.0,14:39,37.5
David Moss,2013-14,PHX,R,R,79,8,14,22,-1,18,0.28,8,20,0,2,0,0,0,1,151,5.3,14:39,41.2
Andrei Loktionov,2013-14,"NJD,CAR",L,C,68,7,15,22,-2,14,0.32,5,16,2,6,0,0,0,2,78,9.0,12:59,41.7
Alexander Edler,2013-14,VAN,L,D,63,7,15,22,-39,50,0.35,3,10,4,12,0,0,0,0,178,3.9,23:17,66.7
Andrej Meszaros,2013-14,"PHI,BOS",L,D,52,7,15,22,+5,40,0.42,6,20,1,2,0,0,0,0,84,8.3,17:47,--
Dan Hamhuis,2013-14,VAN,L,D,79,5,17,22,+13,26,0.28,5,19,0,3,0,0,0,0,150,3.3,23:57,--
Thomas Hickey,2013-14,NYI,L,D,82,4,18,22,+5,34,0.27,4,20,0,1,0,1,0,0,96,4.2,18:52,--
Radko Gudas,2013-14,TBL,R,D,73,3,19,22,+2,152,0.30,2,18,1,4,0,0,1,1,114,2.6,19:08,--
Sergei Gonchar,2013-14,DAL,L,D,76,2,20,22,-12,20,0.29,1,8,1,14,0,0,0,1,89,2.3,17:37,--
Eric Nystrom,2013-14,NSH,L,L,79,15,6,21,-25,60,0.27,14,20,0,0,1,1,0,1,120,12.5,14:52,20.0
Justin Fontaine,2013-14,MIN,R,R,66,13,8,21,+6,26,0.32,12,19,1,2,0,0,0,1,79,16.5,12:15,100.0
Paul Gaustad,2013-14,NSH,L,C,75,10,11,21,-6,61,0.28,10,21,0,0,0,0,0,0,74,13.5,13:48,58.0
Elias Lindholm,2013-14,CAR,R,C,58,9,12,21,-14,4,0.36,5,14,4,7,0,0,0,2,70,12.9,14:32,46.3
Michael Stone,2013-14,PHX,R,D,70,8,13,21,-10,38,0.30,6,14,2,6,0,1,0,1,105,7.6,18:12,--
Gregory Campbell,2013-14,BOS,L,C,82,8,13,21,+1,47,0.26,7,18,0,1,1,2,0,2,84,9.5,11:54,47.8
Boyd Gordon,2013-14,EDM,R,C,74,8,13,21,-15,20,0.28,6,15,1,4,1,2,0,1,80,10.0,14:45,56.5
Paul Byron,2013-14,CGY,L,L,47,7,14,21,+6,27,0.45,4,14,2,3,1,4,0,1,46,15.2,14:27,21.9
Sami Vatanen,2013-14,ANA,R,D,48,6,15,21,+9,22,0.44,4,14,2,7,0,0,0,0,73,8.2,17:27,--
Ryan Murray,2013-14,CBJ,L,D,66,4,17,21,+4,10,0.32,1,13,3,7,0,1,0,0,62,6.5,19:52,--
Dennis Wideman,2013-14,CGY,R,D,46,4,17,21,-15,18,0.46,2,16,2,4,0,1,0,0,102,3.9,22:42,--
Darren Helm,2013-14,DET,L,C,42,12,8,20,+2,14,0.48,9,17,1,1,2,2,0,3,83,14.5,15:10,49.1
Rob Klinkhammer,2013-14,PHX,L,L,72,11,9,20,+6,19,0.28,10,19,1,1,0,0,0,1,103,10.7,11:22,16.7
Jannik Hansen,2013-14,VAN,R,R,71,11,9,20,-9,43,0.28,10,18,0,1,1,1,0,3,112,9.8,15:40,41.4
Nikolay Kulemin,2013-14,TOR,L,L,70,9,11,20,-4,24,0.29,9,20,0,0,0,0,0,4,81,11.1,16:13,35.2
Shawn Horcoff,2013-14,DAL,L,C,77,7,13,20,+1,52,0.26,2,15,4,4,1,1,0,0,68,10.3,12:52,50.1
Pascal Dupuis,2013-14,PIT,L,R,39,7,13,20,+6,8,0.51,7,20,0,0,0,0,0,0,97,7.2,17:42,33.3
Kyle Chipchura,2013-14,PHX,L,C,80,5,15,20,+3,45,0.25,5,20,0,0,0,0,0,0,46,10.9,9:43,53.2
James Sheppard,2013-14,SJS,L,C,67,4,16,20,+3,35,0.30,4,19,0,1,0,0,0,0,84,4.8,12:10,45.1
Jordie Benn,2013-14,DAL,L,D,78,3,17,20,+16,30,0.26,2,17,1,2,0,1,0,0,91,3.3,19:09,100.0
Cal Clutterbuck,2013-14,NYI,R,R,73,12,7,19,-9,50,0.26,9,15,0,0,3,4,0,1,172,7.0,14:20,43.8
David Booth,2013-14,VAN,L,L,66,9,10,19,+1,18,0.29,9,18,0,1,0,0,0,0,117,7.7,13:28,56.5
Jonas Brodin,2013-14,MIN,L,D,79,8,11,19,0,22,0.24,5,12,3,7,0,0,0,0,74,10.8,23:54,--
Dmitry Kulikov,2013-14,FLA,L,D,81,8,11,19,-26,66,0.23,5,13,2,5,1,1,0,0,127,6.3,21:42,--
Marcus Foligno,2013-14,BUF,L,L,74,7,12,19,-17,82,0.26,6,17,0,1,1,1,0,3,79,8.9,15:04,48.5
Brendan Smith,2013-14,DET,L,D,71,5,14,19,-2,68,0.27,4,18,1,1,0,0,0,0,90,5.6,18:23,--
Nathan Horton,2013-14,CBJ,R,R,36,5,14,19,-3,24,0.53,3,15,2,4,0,0,0,2,48,10.4,15:27,100.0
JT Brown,2013-14,TBL,R,R,63,4,15,19,-9,6,0.30,4,16,0,2,0,1,0,0,113,3.5,13:02,31.8
Matt Irwin,2013-14,SJS,L,D,62,2,17,19,+5,35,0.31,1,13,1,6,0,0,0,0,147,1.4,18:49,0.0
Jakub Kindl,2013-14,DET,L,D,66,2,17,19,-4,24,0.29,2,12,0,7,0,0,0,0,93,2.2,17:14,--
Jimmy Hayes,2013-14,"CHI,FLA",R,R,55,11,7,18,-5,18,0.33,8,14,3,4,0,0,0,0,72,15.3,10:58,36.7
Nikita Kucherov,2013-14,TBL,L,R,52,9,9,18,+3,14,0.35,6,14,3,4,0,0,0,3,102,8.8,13:07,100.0
Jesse Winchester,2013-14,FLA,R,C,52,9,9,18,-2,38,0.35,8,17,1,1,0,0,0,2,100,9.0,12:44,48.5
Daniel Paille,2013-14,BOS,L,L,72,9,9,18,+9,6,0.25,8,17,0,0,1,1,0,1,71,12.7,10:58,64.7
Derek MacKenzie,2013-14,CBJ,L,C,71,9,9,18,0,47,0.25,7,15,0,0,2,3,0,0,70,12.9,11:16,51.5
Chris Kelly,2013-14,BOS,L,C,57,9,9,18,+2,32,0.32,8,17,0,0,1,1,0,0,69,13.0,14:42,48.9
Viktor Stalberg,2013-14,NSH,L,L,70,8,10,18,-14,32,0.26,8,18,0,0,0,0,0,1,114,7.0,12:35,33.3
Colin McDonald,2013-14,NYI,R,R,70,8,10,18,-22,34,0.26,8,18,0,0,0,0,0,0,96,8.3,12:23,46.7
Ryan Strome,2013-14,NYI,R,C,37,7,11,18,-1,8,0.49,3,11,4,7,0,0,0,1,89,7.9,15:11,44.1
Brian Boyle,2013-14,NYR,L,C,82,6,12,18,+1,56,0.22,5,14,1,2,0,2,0,1,137,4.4,12:46,52.9
Dominic Moore,2013-14,NYR,L,C,73,6,12,18,0,18,0.25,5,15,0,0,1,3,0,1,96,6.3,11:43,54.6
Ben Lovejoy,2013-14,ANA,R,D,78,5,13,18,+21,39,0.23,5,17,0,1,0,0,0,2,107,4.7,19:24,--
Mark Arcobello,2013-14,EDM,R,R,41,4,14,18,-7,8,0.44,3,15,1,3,0,0,1,1,70,5.7,15:04,51.0
Travis Hamonic,2013-14,NYI,R,D,69,3,15,18,+2,68,0.26,1,15,2,3,0,0,0,0,134,2.2,25:01,--
Andrew Ference,2013-14,EDM,L,D,71,3,15,18,-18,63,0.25,3,16,0,2,0,0,1,1,77,3.9,21:04,66.7
Karl Alzner,2013-14,WSH,L,D,82,2,16,18,-7,26,0.22,2,15,0,1,0,2,0,1,95,2.1,20:32,--
Matt Bartkowski,2013-14,BOS,L,D,64,0,18,18,+22,30,0.28,0,18,0,0,0,0,0,0,91,0.0,19:32,--
David Jones,2013-14,CGY,R,R,48,9,8,17,+1,10,0.35,7,15,2,2,0,0,0,1,104,8.7,15:28,52.1
Joakim Andersson,2013-14,DET,L,C,65,8,9,17,-11,12,0.26,8,16,0,0,0,1,0,1,78,10.3,13:50,51.4
Jeff Petry,2013-14,EDM,R,D,80,7,10,17,-22,42,0.21,6,15,1,2,0,0,0,0,96,7.3,21:35,--
Chris Tanev,2013-14,VAN,R,D,64,6,11,17,+12,8,0.27,5,16,0,0,1,1,0,2,65,9.2,20:44,--
Brenden Dillon,2013-14,DAL,L,D,80,6,11,17,+9,86,0.21,4,15,0,0,2,2,0,1,97,6.2,21:06,--
Jamie McBain,2013-14,BUF,R,D,69,6,11,17,-13,14,0.25,4,11,2,5,0,1,0,0,98,6.1,20:10,--
Colin Greening,2013-14,OTT,L,C,76,6,11,17,-15,41,0.22,4,14,2,3,0,0,0,1,108,5.6,13:45,37.3
Jan Hejda,2013-14,COL,L,D,78,6,11,17,+8,40,0.22,6,17,0,0,0,0,0,0,75,8.0,22:20,--
Brian Gibbons,2013-14,PIT,L,C,41,5,12,17,+5,6,0.41,4,15,1,1,0,1,0,0,29,17.2,11:57,40.9
Braydon Coburn,2013-14,PHI,L,D,82,5,12,17,-6,63,0.21,4,16,0,0,1,1,0,2,122,4.1,22:27,--
Derek Morris,2013-14,PHX,R,D,63,5,12,17,-2,41,0.27,5,16,0,1,0,0,0,0,82,6.1,19:27,--
Francois Beauchemin,2013-14,ANA,L,D,70,4,13,17,+26,39,0.24,3,14,1,2,0,1,0,1,100,4.0,23:06,--
Eric Brewer,2013-14,TBL,L,D,77,4,13,17,+10,59,0.22,4,15,0,0,0,2,0,2,83,4.8,17:33,--
Sami Salo,2013-14,TBL,R,D,71,4,13,17,+11,18,0.24,4,11,0,6,0,0,0,0,81,4.9,18:11,--
Justin Braun,2013-14,SJS,R,D,82,4,13,17,+19,20,0.21,3,16,1,1,0,0,0,1,121,3.3,20:59,--
TJ Galiardi,2013-14,CGY,L,L,62,4,13,17,-13,21,0.27,3,15,0,0,1,2,0,0,100,4.0,14:37,40.0
Tyler Kennedy,2013-14,SJS,R,C,67,4,13,17,-10,34,0.25,4,16,0,1,0,0,0,1,143,2.8,12:43,41.9
Marco Scandella,2013-14,MIN,L,D,76,3,14,17,+10,20,0.22,3,17,0,0,0,0,0,1,80,3.8,18:49,--
